task_id,run_id,fault_type,fault_class,format,exact
t29,t29|wrong_source,wrong_source,evidence,prov,1
t29,t29|no_source,no_source,evidence,log,1
t29,t29|no_source,no_source,evidence,diff,1
t29,t29|no_source,no_source,evidence,prov,1
t30,t30|wrong_argument,wrong_argument,tool,log,1
t30,t30|wrong_argument,wrong_argument,tool,diff,0
t30,t30|wrong_argument,wrong_argument,tool,prov,1
t30,t30|corrupted_output,corrupted_output,tool,log,1
t30,t30|corrupted_output,corrupted_output,tool,diff,0
t30,t30|corrupted_output,corrupted_output,tool,prov,1
t30,t30|dropped_note,dropped_note,state,log,1
t30,t30|dropped_note,dropped_note,state,diff,1
t30,t30|dropped_note,dropped_note,state,prov,1
t30,t30|overwritten_note,overwritten_note,state,log,1
t30,t30|overwritten_note,overwritten_note,state,diff,1
t30,t30|overwritten_note,overwritten_note,state,prov,0
t30,t30|wrong_source,wrong_source,evidence,log,0
t30,t30|wrong_source,wrong_source,evidence,diff,1
t30,t30|wrong_source,wrong_source,evidence,prov,1
t30,t30|no_source,no_source,evidence,log,1
t30,t30|no_source,no_source,evidence,diff,1
t30,t30|no_source,no_source,evidence,prov,1
t31,t31|wrong_argument,wrong_argument,tool,log,1
t31,t31|wrong_argument,wrong_argument,tool,diff,0
t31,t31|wrong_argument,wrong_argument,tool,prov,0
t31,t31|corrupted_output,corrupted_output,tool,log,0
t31,t31|corrupted_output,corrupted_output,tool,diff,0
t31,t31|corrupted_output,corrupted_output,tool,prov,0
t31,t31|dropped_note,dropped_note,state,log,0
t31,t31|dropped_note,dropped_note,state,diff,1
t31,t31|dropped_note,dropped_note,state,prov,0
t31,t31|overwritten_note,overwritten_note,state,log,1
t31,t31|overwritten_note,overwritten_note,state,diff,1
t31,t31|overwritten_note,overwritten_note,state,prov,1
t31,t31|wrong_source,wrong_source,evidence,log,1
t31,t31|wrong_source,wrong_source,evidence,diff,1
t31,t31|wrong_source,wrong_source,evidence,prov,1
t31,t31|no_source,no_source,evidence,log,1
t31,t31|no_source,no_source,evidence,diff,0
t31,t31|no_source,no_source,evidence,prov,1
t32,t32|wrong_argument,wrong_argument,tool,log,1
t32,t32|wrong_argument,wrong_argument,tool,diff,1
t32,t32|wrong_argument,wrong_argument,tool,prov,1
t32,t32|corrupted_output,corrupted_output,tool,log,1
t32,t32|corrupted_output,corrupted_output,tool,diff,0
t32,t32|corrupted_output,corrupted_output,tool,prov,1
t32,t32|dropped_note,dropped_note,state,log,0
t32,t32|dropped_note,dropped_note,state,diff,1
t32,t32|dropped_note,dropped_note,state,prov,1
t32,t32|overwritten_note,overwritten_note,state,log,1
t32,t32|overwritten_note,overwritten_note,state,diff,1
t32,t32|overwritten_note,overwritten_note,state,prov,1
t32,t32|wrong_source,wrong_source,evidence,log,1
t32,t32|wrong_source,wrong_source,evidence,diff,1
t32,t32|wrong_source,wrong_source,evidence,prov,1
t32,t32|no_source,no_source,evidence,log,1
t32,t32|no_source,no_source,evidence,diff,1
t32,t32|no_source,no_source,evidence,prov,1
t33,t33|wrong_argument,wrong_argument,tool,log,1
t33,t33|wrong_argument,wrong_argument,tool,diff,1
t33,t33|wrong_argument,wrong_argument,tool,prov,1
t33,t33|corrupted_output,corrupted_output,tool,log,1
t33,t33|corrupted_output,corrupted_output,tool,diff,1
t33,t33|corrupted_output,corrupted_output,tool,prov,1
t33,t33|dropped_note,dropped_note,state,log,1
t33,t33|dropped_note,dropped_note,state,diff,1
t33,t33|dropped_note,dropped_note,state,prov,1
t33,t33|overwritten_note,overwritten_note,state,log,0
t33,t33|overwritten_note,overwritten_note,state,diff,1
t33,t33|overwritten_note,overwritten_note,state,prov,1
t33,t33|wrong_source,wrong_source,evidence,log,1
t33,t33|wrong_source,wrong_source,evidence,diff,1
t33,t33|wrong_source,wrong_source,evidence,prov,1
t33,t33|no_source,no_source,evidence,log,0
t33,t33|no_source,no_source,evidence,diff,1
t33,t33|no_source,no_source,evidence,prov,1
t34,t34|wrong_argument,wrong_argument,tool,log,1
t34,t34|wrong_argument,wrong_argument,tool,diff,1
t34,t34|wrong_argument,wrong_argument,tool,prov,0
t34,t34|corrupted_output,corrupted_output,tool,log,1
t34,t34|corrupted_output,corrupted_output,tool,diff,1
t34,t34|corrupted_output,corrupted_output,tool,prov,0
t34,t34|dropped_note,dropped_note,state,log,1
t34,t34|dropped_note,dropped_note,state,diff,1
t34,t34|dropped_note,dropped_note,state,prov,0
t34,t34|overwritten_note,overwritten_note,state,log,1
t34,t34|overwritten_note,overwritten_note,state,diff,1
t34,t34|overwritten_note,overwritten_note,state,prov,0
t34,t34|wrong_source,wrong_source,evidence,log,1
t34,t34|wrong_source,wrong_source,evidence,diff,0
t34,t34|wrong_source,wrong_source,evidence,prov,1
t34,t34|no_source,no_source,evidence,log,1
t34,t34|no_source,no_source,evidence,diff,1
t34,t34|no_source,no_source,evidence,prov,1
t35,t35|wrong_argument,wrong_argument,tool,log,1
t35,t35|wrong_argument,wrong_argument,tool,diff,0
t35,t35|wrong_argument,wrong_argument,tool,prov,1
t35,t35|corrupted_output,corrupted_output,tool,log,0
t35,t35|corrupted_output,corrupted_output,tool,diff,1
t35,t35|corrupted_output,corrupted_output,tool,prov,0
t35,t35|dropped_note,dropped_note,state,log,1
t35,t35|dropped_note,dropped_note,state,diff,1
t35,t35|dropped_note,dropped_note,state,prov,0
t35,t35|overwritten_note,overwritten_note,state,log,1
t35,t35|overwritten_note,overwritten_note,state,diff,1
t35,t35|overwritten_note,overwritten_note,state,prov,1
t35,t35|wrong_source,wrong_source,evidence,log,1
t35,t35|wrong_source,wrong_source,evidence,diff,1
t35,t35|wrong_source,wrong_source,evidence,prov,1
t35,t35|no_source,no_source,evidence,log,1
t35,t35|no_source,no_source,evidence,diff,1
t35,t35|no_source,no_source,evidence,prov,1
t36,t36|wrong_argument,wrong_argument,tool,log,1
t36,t36|wrong_argument,wrong_argument,tool,diff,1
t36,t36|wrong_argument,wrong_argument,tool,prov,1
t36,t36|corrupted_output,corrupted_output,tool,log,0
t36,t36|corrupted_output,corrupted_output,tool,diff,0
t36,t36|corrupted_output,corrupted_output,tool,prov,0
t36,t36|dropped_note,dropped_note,state,log,1
t36,t36|dropped_note,dropped_note,state,diff,1
t36,t36|dropped_note,dropped_note,state,prov,1
t36,t36|overwritten_note,overwritten_note,state,log,1
t36,t36|overwritten_note,overwritten_note,state,diff,1
t36,t36|overwritten_note,overwritten_note,state,prov,1
t36,t36|wrong_source,wrong_source,evidence,log,1
t36,t36|wrong_source,wrong_source,evidence,diff,1
t36,t36|wrong_source,wrong_source,evidence,prov,1
t36,t36|no_source,no_source,evidence,log,1
t36,t36|no_source,no_source,evidence,diff,1
t36,t36|no_source,no_source,evidence,prov,1
t37,t37|wrong_argument,wrong_argument,tool,log,1
t37,t37|wrong_argument,wrong_argument,tool,diff,1
t37,t37|wrong_argument,wrong_argument,tool,prov,1
t37,t37|corrupted_output,corrupted_output,tool,log,1
t37,t37|corrupted_output,corrupted_output,tool,diff,1
t37,t37|corrupted_output,corrupted_output,tool,prov,0
t37,t37|dropped_note,dropped_note,state,log,0
t37,t37|dropped_note,dropped_note,state,diff,1
t37,t37|dropped_note,dropped_note,state,prov,0
t37,t37|overwritten_note,overwritten_note,state,log,0
t37,t37|overwritten_note,overwritten_note,state,diff,1
t37,t37|overwritten_note,overwritten_note,state,prov,1
t37,t37|wrong_source,wrong_source,evidence,log,1
t37,t37|wrong_source,wrong_source,evidence,diff,1
t37,t37|wrong_source,wrong_source,evidence,prov,1
t37,t37|no_source,no_source,evidence,log,1
t37,t37|no_source,no_source,evidence,diff,1
t37,t37|no_source,no_source,evidence,prov,1
t38,t38|wrong_argument,wrong_argument,tool,log,1
t38,t38|wrong_argument,wrong_argument,tool,diff,1
t38,t38|wrong_argument,wrong_argument,tool,prov,1
t38,t38|corrupted_output,corrupted_output,tool,log,1
t38,t38|corrupted_output,corrupted_output,tool,diff,1
t38,t38|corrupted_output,corrupted_output,tool,prov,1
t38,t38|dropped_note,dropped_note,state,log,0
t38,t38|dropped_note,dropped_note,state,diff,1
t38,t38|dropped_note,dropped_note,state,prov,0
t38,t38|overwritten_note,overwritten_note,state,log,0
t38,t38|overwritten_note,overwritten_note,state,diff,1
t38,t38|overwritten_note,overwritten_note,state,prov,0
t38,t38|wrong_source,wrong_source,evidence,log,1
t38,t38|wrong_source,wrong_source,evidence,diff,1
t38,t38|wrong_source,wrong_source,evidence,prov,1
t38,t38|no_source,no_source,evidence,log,1
t38,t38|no_source,no_source,evidence,diff,1
t38,t38|no_source,no_source,evidence,prov,1
t39,t39|wrong_argument,wrong_argument,tool,log,1
t39,t39|wrong_argument,wrong_argument,tool,diff,0
t39,t39|wrong_argument,wrong_argument,tool,prov,1
t39,t39|corrupted_output,corrupted_output,tool,log,1
t39,t39|corrupted_output,corrupted_output,tool,diff,1
t39,t39|corrupted_output,corrupted_output,tool,prov,1
t39,t39|dropped_note,dropped_note,state,log,1
t39,t39|dropped_note,dropped_note,state,diff,1
t39,t39|dropped_note,dropped_note,state,prov,1
t39,t39|overwritten_note,overwritten_note,state,log,1
t39,t39|overwritten_note,overwritten_note,state,diff,1
t39,t39|overwritten_note,overwritten_note,state,prov,1
t39,t39|wrong_source,wrong_source,evidence,log,1
t39,t39|wrong_source,wrong_source,evidence,diff,1
t39,t39|wrong_source,wrong_source,evidence,prov,1
t39,t39|no_source,no_source,evidence,log,1
t39,t39|no_source,no_source,evidence,diff,1
t39,t39|no_source,no_source,evidence,prov,1
t40,t40|wrong_argument,wrong_argument,tool,log,1
t40,t40|wrong_argument,wrong_argument,tool,diff,0
t40,t40|wrong_argument,wrong_argument,tool,prov,1
t40,t40|corrupted_output,corrupted_output,tool,log,1
t40,t40|corrupted_output,corrupted_output,tool,diff,1
t40,t40|corrupted_output,corrupted_output,tool,prov,1
t40,t40|dropped_note,dropped_note,state,log,0
t40,t40|dropped_note,dropped_note,state,diff,1
t40,t40|dropped_note,dropped_note,state,prov,1
t40,t40|overwritten_note,overwritten_note,state,log,1
t40,t40|overwritten_note,overwritten_note,state,diff,1
t40,t40|overwritten_note,overwritten_note,state,prov,1
t40,t40|wrong_source,wrong_source,evidence,log,1
t40,t40|wrong_source,wrong_source,evidence,diff,1
t40,t40|wrong_source,wrong_source,evidence,prov,1
t40,t40|no_source,no_source,evidence,log,1
t40,t40|no_source,no_source,evidence,diff,1
t40,t40|no_source,no_source,evidence,prov,1
t41,t41|wrong_argument,wrong_argument,tool,log,1
t41,t41|wrong_argument,wrong_argument,tool,diff,1
t41,t41|wrong_argument,wrong_argument,tool,prov,1
t41,t41|corrupted_output,corrupted_output,tool,log,1
t41,t41|corrupted_output,corrupted_output,tool,diff,0
t41,t41|corrupted_output,corrupted_output,tool,prov,0
t41,t41|dropped_note,dropped_note,state,log,0
t41,t41|dropped_note,dropped_note,state,diff,1
t41,t41|dropped_note,dropped_note,state,prov,1
t41,t41|overwritten_note,overwritten_note,state,log,0
t41,t41|overwritten_note,overwritten_note,state,diff,1
t41,t41|overwritten_note,overwritten_note,state,prov,0
t41,t41|wrong_source,wrong_source,evidence,log,1
t41,t41|wrong_source,wrong_source,evidence,diff,1
t41,t41|wrong_source,wrong_source,evidence,prov,1
t41,t41|no_source,no_source,evidence,log,1
t41,t41|no_source,no_source,evidence,diff,1
t41,t41|no_source,no_source,evidence,prov,1
t42,t42|wrong_argument,wrong_argument,tool,log,1
t42,t42|wrong_argument,wrong_argument,tool,diff,1
t42,t42|wrong_argument,wrong_argument,tool,prov,0
t42,t42|corrupted_output,corrupted_output,tool,log,1
t42,t42|corrupted_output,corrupted_output,tool,diff,1
t42,t42|corrupted_output,corrupted_output,tool,prov,1
t42,t42|dropped_note,dropped_note,state,log,1
t42,t42|dropped_note,dropped_note,state,diff,1
t42,t42|dropped_note,dropped_note,state,prov,1
t42,t42|overwritten_note,overwritten_note,state,log,1
t42,t42|overwritten_note,overwritten_note,state,diff,1
t42,t42|overwritten_note,overwritten_note,state,prov,1
t42,t42|wrong_source,wrong_source,evidence,log,1
t42,t42|wrong_source,wrong_source,evidence,diff,1
t42,t42|wrong_source,wrong_source,evidence,prov,1
t42,t42|no_source,no_source,evidence,log,1
t42,t42|no_source,no_source,evidence,diff,1
t42,t42|no_source,no_source,evidence,prov,1
t43,t43|wrong_argument,wrong_argument,tool,log,1
t43,t43|wrong_argument,wrong_argument,tool,diff,1
t43,t43|wrong_argument,wrong_argument,tool,prov,1
t43,t43|corrupted_output,corrupted_output,tool,log,1
t43,t43|corrupted_output,corrupted_output,tool,diff,1
t43,t43|corrupted_output,corrupted_output,tool,prov,1
t43,t43|dropped_note,dropped_note,state,log,1
t43,t43|dropped_note,dropped_note,state,diff,1
t43,t43|dropped_note,dropped_note,state,prov,1
t43,t43|overwritten_note,overwritten_note,state,log,1
t43,t43|overwritten_note,overwritten_note,state,diff,1
t43,t43|overwritten_note,overwritten_note,state,prov,1
t43,t43|wrong_source,wrong_source,evidence,log,1
t43,t43|wrong_source,wrong_source,evidence,diff,1
t43,t43|wrong_source,wrong_source,evidence,prov,1
t43,t43|no_source,no_source,evidence,log,1
t43,t43|no_source,no_source,evidence,diff,1
t43,t43|no_source,no_source,evidence,prov,1
t44,t44|wrong_argument,wrong_argument,tool,log,1
t44,t44|wrong_argument,wrong_argument,tool,diff,1
t44,t44|wrong_argument,wrong_argument,tool,prov,1
t44,t44|corrupted_output,corrupted_output,tool,log,0
t44,t44|corrupted_output,corrupted_output,tool,diff,1
t44,t44|corrupted_output,corrupted_output,tool,prov,1
t44,t44|dropped_note,dropped_note,state,log,1
t44,t44|dropped_note,dropped_note,state,diff,1
t44,t44|dropped_note,dropped_note,state,prov,1
t44,t44|overwritten_note,overwritten_note,state,log,1
t44,t44|overwritten_note,overwritten_note,state,diff,1
t44,t44|overwritten_note,overwritten_note,state,prov,1
t44,t44|wrong_source,wrong_source,evidence,log,0
t44,t44|wrong_source,wrong_source,evidence,diff,1
t44,t44|wrong_source,wrong_source,evidence,prov,1
t44,t44|no_source,no_source,evidence,log,1
t44,t44|no_source,no_source,evidence,diff,1
t44,t44|no_source,no_source,evidence,prov,1
t45,t45|wrong_argument,wrong_argument,tool,log,1
t45,t45|wrong_argument,wrong_argument,tool,diff,0
t45,t45|wrong_argument,wrong_argument,tool,prov,1
t45,t45|corrupted_output,corrupted_output,tool,log,1
t45,t45|corrupted_output,corrupted_output,tool,diff,1
t45,t45|corrupted_output,corrupted_output,tool,prov,1
t45,t45|dropped_note,dropped_note,state,log,1
t45,t45|dropped_note,dropped_note,state,diff,1
t45,t45|dropped_note,dropped_note,state,prov,0
t45,t45|overwritten_note,overwritten_note,state,log,0
t45,t45|overwritten_note,overwritten_note,state,diff,1
t45,t45|overwritten_note,overwritten_note,state,prov,1
t45,t45|wrong_source,wrong_source,evidence,log,0
t45,t45|wrong_source,wrong_source,evidence,diff,0
t45,t45|wrong_source,wrong_source,evidence,prov,1
t45,t45|no_source,no_source,evidence,log,1
t45,t45|no_source,no_source,evidence,diff,1
t45,t45|no_source,no_source,evidence,prov,0
t46,t46|wrong_argument,wrong_argument,tool,log,1
t46,t46|wrong_argument,wrong_argument,tool,diff,1
t46,t46|wrong_argument,wrong_argument,tool,prov,1
t46,t46|corrupted_output,corrupted_output,tool,log,1
t46,t46|corrupted_output,corrupted_output,tool,diff,1
t46,t46|corrupted_output,corrupted_output,tool,prov,1
t46,t46|dropped_note,dropped_note,state,log,1
t46,t46|dropped_note,dropped_note,state,diff,1
t46,t46|dropped_note,dropped_note,state,prov,1
t46,t46|overwritten_note,overwritten_note,state,log,0
t46,t46|overwritten_note,overwritten_note,state,diff,1
t46,t46|overwritten_note,overwritten_note,state,prov,0
t46,t46|wrong_source,wrong_source,evidence,log,1
t46,t46|wrong_source,wrong_source,evidence,diff,1
t46,t46|wrong_source,wrong_source,evidence,prov,1
t46,t46|no_source,no_source,evidence,log,1
t46,t46|no_source,no_source,evidence,diff,1
t46,t46|no_source,no_source,evidence,prov,1
t47,t47|wrong_argument,wrong_argument,tool,log,1
t47,t47|wrong_argument,wrong_argument,tool,diff,0
t47,t47|wrong_argument,wrong_argument,tool,prov,1
t47,t47|corrupted_output,corrupted_output,tool,log,1
t47,t47|corrupted_output,corrupted_output,tool,diff,0
t47,t47|corrupted_output,corrupted_output,tool,prov,1
t47,t47|dropped_note,dropped_note,state,log,1
t47,t47|dropped_note,dropped_note,state,diff,1
t47,t47|dropped_note,dropped_note,state,prov,1
t47,t47|overwritten_note,overwritten_note,state,log,1
t47,t47|overwritten_note,overwritten_note,state,diff,1
t47,t47|overwritten_note,overwritten_note,state,prov,1
t47,t47|wrong_source,wrong_source,evidence,log,1
t47,t47|wrong_source,wrong_source,evidence,diff,1
t47,t47|wrong_source,wrong_source,evidence,prov,1
t47,t47|no_source,no_source,evidence,log,1
t47,t47|no_source,no_source,evidence,diff,1
t47,t47|no_source,no_source,evidence,prov,1
t48,t48|wrong_argument,wrong_argument,tool,log,1
t48,t48|wrong_argument,wrong_argument,tool,diff,0
t48,t48|wrong_argument,wrong_argument,tool,prov,0
t48,t48|corrupted_output,corrupted_output,tool,log,1
t48,t48|corrupted_output,corrupted_output,tool,diff,0
t48,t48|corrupted_output,corrupted_output,tool,prov,1
t48,t48|dropped_note,dropped_note,state,log,0
t48,t48|dropped_note,dropped_note,state,diff,1
t48,t48|dropped_note,dropped_note,state,prov,0
t48,t48|overwritten_note,overwritten_note,state,log,1
t48,t48|overwritten_note,overwritten_note,state,diff,1
t48,t48|overwritten_note,overwritten_note,state,prov,0
t48,t48|wrong_source,wrong_source,evidence,log,1
t48,t48|wrong_source,wrong_source,evidence,diff,1
t48,t48|wrong_source,wrong_source,evidence,prov,1
t48,t48|no_source,no_source,evidence,log,0
t48,t48|no_source,no_source,evidence,diff,1
t48,t48|no_source,no_source,evidence,prov,0
t49,t49|wrong_argument,wrong_argument,tool,log,1
t49,t49|wrong_argument,wrong_argument,tool,diff,0
t49,t49|wrong_argument,wrong_argument,tool,prov,1
t49,t49|corrupted_output,corrupted_output,tool,log,1
t49,t49|corrupted_output,corrupted_output,tool,diff,1
t49,t49|corrupted_output,corrupted_output,tool,prov,0
t49,t49|dropped_note,dropped_note,state,log,0
t49,t49|dropped_note,dropped_note,state,diff,1
t49,t49|dropped_note,dropped_note,state,prov,0
t49,t49|overwritten_note,overwritten_note,state,log,1
t49,t49|overwritten_note,overwritten_note,state,diff,1
t49,t49|overwritten_note,overwritten_note,state,prov,1
t49,t49|wrong_source,wrong_source,evidence,log,1
t49,t49|wrong_source,wrong_source,evidence,diff,1
t49,t49|wrong_source,wrong_source,evidence,prov,1
t49,t49|no_source,no_source,evidence,log,0
t49,t49|no_source,no_source,evidence,diff,1
t49,t49|no_source,no_source,evidence,prov,1
